id,firstName,lastName,secondName,dateOfBirth,dateOfDeath,placeOfBirth,placeOfBirthName,placeOfDeath,placeOfDeathName,travel,burialPlace,burialDate,testament,actTestament,dateBaptism,religion,gender,stcn,orphanage,education,posUniversity,miscellaneous,profStart,profEnd,father,fatherName,mother,motherName
VD1226,'Dominicus','van der Stichel',NULL,'1650',NULL,'PLACE165',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'M',NULL,NULL,NULL,NULL,NULL,'1637',NULL,'P3223',NULL,'P3224',NULL
SCA1227,'Charles','Stihl Stiel','Abraham Pierre Engelbertus Karel',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'Waals','M',NULL,NULL,NULL,NULL,NULL,'1783',NULL,'P3226',NULL,'P3227',NULL
SN1228,'Nicolaas','Straatman',NULL,'1768',NULL,'PLACE181',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'M',NULL,NULL,NULL,NULL,NULL,'1766',NULL,'P3233',NULL,'P3234',NULL
VFJ1229,'Fran?ois','van der Straten','jr',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'M',NULL,NULL,NULL,NULL,NULL,'1599',NULL,'P3235',NULL,'P3236',NULL
SJ1230,'Johannes','Strijthout',NULL,NULL,NULL,'PLACE6','amsterdam',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'M',NULL,NULL,NULL,NULL,NULL,'1677',NULL,'P3237',NULL,'P3238',NULL
VG1231,'Gerrit','van der Swaellem Swaluw',NULL,NULL,NULL,'PLACE1','leiden',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'M',NULL,NULL,NULL,NULL,NULL,'1694',NULL,'P3241',NULL,'P3242',NULL
SAD1232,'Abraham','Swart','de','1673',NULL,'PLACE1','leiden',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'M',NULL,NULL,NULL,NULL,NULL,'1697','1703','P3244',NULL,'P3245',NULL
S1233,NULL,'Swart',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'M',NULL,NULL,NULL,NULL,NULL,NULL,NULL,'P3247',NULL,'P3248',NULL
SHD1234,'Hendrik','Swart','de',NULL,NULL,'PLACE1','leiden',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'M',NULL,NULL,NULL,NULL,NULL,'1705','1708','P3249',NULL,'P3250',NULL
SEC1235,'Evert','Swijnen','Claesz van',NULL,NULL,'PLACE6','amsterdam',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'M',NULL,NULL,NULL,NULL,NULL,'1689',NULL,'P3252',NULL,'P3253',NULL
SNE1236,'Niclaes','Swijnen','Evertsz',NULL,NULL,'PLACE182',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'M',NULL,NULL,NULL,NULL,NULL,NULL,NULL,'P3255',NULL,'P3256',NULL
SCJ1237,'Cornelis','Swoll','Jansz',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'M',NULL,NULL,NULL,NULL,NULL,'1685',NULL,'P3257',NULL,'P3258',NULL
TJ1239,'Johannes','Taakens',NULL,'18',NULL,NULL,NULL,NULL,NULL,NULL,'begr. 21-10 buiten Leiden',NULL,NULL,NULL,NULL,NULL,'M',NULL,NULL,NULL,NULL,NULL,'1775','1778','P3261','de predikant  Takens','P3262','ens en  Rijsdijk'
TD1240,'Daniel','Taijspel',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'M',NULL,NULL,NULL,NULL,NULL,'1738',NULL,'P3263',NULL,'P3264',NULL
TD1241,'Dirk','Taitsma Tijtsma',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'M',NULL,NULL,NULL,NULL,NULL,'1723','1738','P3266',NULL,'P3267',NULL
TJ1242,'Johannes','Tangena Tangenaer',NULL,'1692',NULL,'PLACE92',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'M',NULL,NULL,NULL,NULL,NULL,'1682','1692','P3268',NULL,'P3269',NULL
TJF1243,'Jacob','Targnon','Filipsen',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'M',NULL,NULL,NULL,NULL,NULL,'1690',NULL,'P3271',NULL,'P3272',NULL
TH1244,'Hendrik','Teering',NULL,'1697',NULL,'PLACE3','utrecht',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'M','075560879',NULL,NULL,NULL,NULL,'1697','1730','P3273',NULL,'P3274',NULL
VWC1245,'Willem','van der Tel','Claessen ','1600',NULL,'PLACE1','leiden',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'M',NULL,NULL,NULL,NULL,NULL,'1622','1635','P3283',NULL,'P3284',NULL
TF1246,'Ferdinandus','Tengel',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'Luthers','M',NULL,NULL,NULL,NULL,NULL,'1675','1685','P3287',NULL,'P3288',NULL
TI1247,'Isaak','Terdu',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'M',NULL,NULL,NULL,NULL,NULL,'1743','1752','P3293',NULL,'P3294',NULL
TLD1249,'Lenaert','Tetrode','Dierts Diericks van, ook wel Leonardus Theodori','1583',NULL,'PLACE5','gouda',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'M',NULL,NULL,NULL,NULL,NULL,'1601',NULL,'P3297',NULL,'P3298',NULL
TTJ1250,'Thonisz','Theunisz Antonides','Jan Joannes',NULL,NULL,'PLACE55','alkmaar',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'M',NULL,NULL,NULL,NULL,NULL,'1591','1604','P3299',NULL,'P3300',NULL
THJ1251,'Henricus','Thijssens','Josephus',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'M',NULL,NULL,NULL,NULL,NULL,'1809',NULL,'P3303',NULL,'P3304',NULL
TJJ1253,'Joseph','Thijssens','Johannes',NULL,NULL,'PLACE79','schoonhoven',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'M',NULL,NULL,NULL,NULL,NULL,'1774','1812','P3307',NULL,'P3308',NULL
TA1254,'Adriaan','Thijsz',NULL,'1557',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'M',NULL,NULL,NULL,NULL,NULL,NULL,NULL,'P3310',NULL,'P3311',NULL
TJJ1255,'Johannes','Thoir','Joan van','1766',NULL,'PLACE1','leiden',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'M',NULL,NULL,NULL,NULL,NULL,'1791','1819','P3312',NULL,'P3313',NULL
TN1256,'Nathaniel','Thorp',NULL,'1633',NULL,'PLACE6','amsterdam',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'M',NULL,NULL,NULL,NULL,NULL,'1660',NULL,'P3315',NULL,'P3316',NULL
TL1257,'Lucas','Tibault',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'M','075561204',NULL,NULL,NULL,NULL,'1659',NULL,'P3318',NULL,'P3319',NULL
TJV1258,'Johannes','Tiffelen','van','1748',NULL,'PLACE1','leiden',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'M',NULL,NULL,NULL,NULL,NULL,'1769','1805','P3320',NULL,'P3321',NULL
TNV1259,'Nicolaas','Tilburgh','van',NULL,NULL,'PLACE38','rotterdam',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'M',NULL,NULL,NULL,NULL,NULL,'1711',NULL,'P3323',NULL,'P3324',NULL
TCJ1260,'Cornelis','Timmer','Jansz',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'M',NULL,NULL,NULL,NULL,NULL,'1625',NULL,'P3326',NULL,'P3327',NULL
TAH1261,'Aldert','Tinge Tings','Hoendericx',NULL,NULL,'PLACE13','groningen',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'M',NULL,NULL,NULL,NULL,NULL,'1650','1652','P3328',NULL,'P3329',NULL
T1262,NULL,'Tinneken (Tinnekens',NULL,NULL,NULL,'PLACE183',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'M',NULL,NULL,NULL,NULL,NULL,NULL,NULL,'P3331',NULL,'P3332',NULL
TJ1263,'Joseph','Tissa',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'M',NULL,NULL,NULL,NULL,NULL,'1766',NULL,'P3335',NULL,'P3336',NULL
TT1264,'Taecko','Tjaircks',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'M',NULL,NULL,NULL,NULL,NULL,'1619',NULL,'P3337',NULL,'P3338',NULL
TJ1265,'Jan','Tjerie Tierie',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'M',NULL,NULL,NULL,NULL,NULL,'1729',NULL,'P3339',NULL,'P3340',NULL
TAH1266,'Adriaan','Tol','Hendricksz van',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'M',NULL,NULL,NULL,NULL,NULL,'1628','1645','P3341',NULL,'P3342',NULL
TJV1267,'Johannes','Toledo Tolledo','van','1673',NULL,'PLACE1','leiden',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'M',NULL,NULL,NULL,NULL,NULL,'1670',NULL,'P3344',NULL,'P3345',NULL
TJ1268,'Jan','Tomasz',NULL,'1683',NULL,'PLACE6','amsterdam',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'M',NULL,NULL,NULL,NULL,NULL,'1699',NULL,'P3347',NULL,'P3348',NULL
TTD1269,'Thomas','Tombe','de',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'M',NULL,NULL,NULL,NULL,NULL,'1744',NULL,'P3349',NULL,'P3350',NULL
TJ1270,'Jasper','Tournay',NULL,'1609',NULL,'PLACE184',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'Remonstrants','M','075572729',NULL,NULL,NULL,NULL,'1583','84','P3351',NULL,'P3352',NULL
TH1271,'Hendrik','Trap',NULL,NULL,NULL,'PLACE1','leiden',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'M','137122195',NULL,NULL,NULL,NULL,'1752','1760','P3353',NULL,'P3354',NULL
TPH1272,'Pieter','Trap van Dongen','Hendriksz',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'M',NULL,NULL,NULL,NULL,NULL,'1787','1812','P3356',NULL,'P3357',NULL
TP1273,'Paulus','Traudenius',NULL,'1675',NULL,'PLACE1','leiden',NULL,NULL,NULL,'begr. buiten Leiden 13-5',NULL,NULL,NULL,NULL,NULL,'M',NULL,NULL,NULL,NULL,NULL,'1701',NULL,'P3358',NULL,'P3359',NULL
TPH1274,'Pieter','Troys','Hendrik',NULL,NULL,'PLACE1','leiden',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'Katholiek of Oud-Katholiek','M',NULL,NULL,NULL,NULL,NULL,'1791',NULL,'P3360',NULL,'P3361',NULL
TCW1275,'Carolus','Tuernhout','Warneri',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'M',NULL,NULL,NULL,NULL,NULL,'1645','1646','P3363',NULL,'P3364',NULL
TTJ1276,'Toorhout','Tuernhout Turnhout','Jacob van','1651',NULL,'PLACE185',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'M',NULL,NULL,NULL,NULL,NULL,'1650',NULL,'P3365',NULL,'P3366',NULL
TA1277,'Ambrosius','Turckschaep',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'M',NULL,NULL,NULL,NULL,NULL,'1661',NULL,'P3367',NULL,'P3368',NULL
TH1278,'Heyndric','Tuyts',NULL,NULL,NULL,'PLACE10','antwerpen',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'M',NULL,NULL,NULL,NULL,NULL,'1589','1598','P3369',NULL,'P3370',NULL
TD1279,'Daniel','Tybergen',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'M',NULL,NULL,NULL,NULL,NULL,'1673',NULL,'P3372',NULL,'P3373',NULL
UJ1280,'Johannes','Uyttenbogaard',NULL,NULL,NULL,'PLACE3','utrecht',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'M',NULL,NULL,NULL,NULL,NULL,'1715',NULL,'P3374',NULL,'P3375',NULL
UD1281,'Dirck','Uittenbrouck',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'M',NULL,NULL,NULL,NULL,NULL,'1643',NULL,'P3377',NULL,'P3378',NULL
UC1282,'Christian','Urall',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'M',NULL,NULL,NULL,NULL,NULL,'1646',NULL,'P3379',NULL,'P3380',NULL
VAD1283,'Antoine','Val','du',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'M',NULL,NULL,NULL,NULL,NULL,'1665','1666','P3381',NULL,'P3382',NULL
VED1284,'Esaias','Val','du','1600',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'M',NULL,NULL,NULL,NULL,NULL,'1632',NULL,'P3383',NULL,'P3384',NULL
VJD1285,'Jean','Val','du',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'M',NULL,NULL,NULL,NULL,NULL,'1666',NULL,'P3385',NULL,'P3386',NULL
VJ1286,'Jacobus','van der Valk',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'M',NULL,NULL,NULL,NULL,NULL,'1727',NULL,'P3387',NULL,'P3388',NULL
VD1287,'Daniel','van der Vecht',NULL,'1690',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'M',NULL,NULL,NULL,NULL,NULL,'1717',NULL,'P3391',NULL,'P3392',NULL
VAT1288,'Abraham','Vechter','Thomasz de','1589',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'M',NULL,NULL,NULL,NULL,NULL,'1617','1639','P3393',NULL,'P3394',NULL
VJT1289,'Jan','Vechter','Thomasz de','1595',NULL,'PLACE1','leiden',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'M',NULL,NULL,NULL,NULL,NULL,'1627','1654','P3397',NULL,'P3398',NULL
VTT1290,'Thomas','Vechter','Tonis I de','1602',NULL,'PLACE27','gent',NULL,NULL,NULL,'begr. 22-3',NULL,NULL,NULL,NULL,NULL,'M',NULL,NULL,NULL,NULL,NULL,'1583','1602','P3401',NULL,'P3402',NULL
VTT1291,'Thomas','Vechter','Thomasz de','1584',NULL,'PLACE1','leiden',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'M',NULL,NULL,NULL,NULL,NULL,'1602','1619','P3404',NULL,'P3405',NULL
VDV1292,'David','Veen','van',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'M',NULL,NULL,NULL,NULL,NULL,'1698',NULL,'P3407',NULL,'P3408',NULL
VPV1293,'Pieter','Veen','van',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'M',NULL,NULL,NULL,NULL,NULL,'1690',NULL,'P3410',NULL,'P3411',NULL
VAV1294,'Adriaen','Velde','van de',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'M',NULL,NULL,NULL,NULL,NULL,'1610','1633','P3412',NULL,'P3413',NULL
VFV1295,'Franciscus','Velde','van de',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'M',NULL,NULL,NULL,NULL,NULL,'1735',NULL,'P3415',NULL,'P3416',NULL
VEV1296,'Ezechiel','Velden Velde','van den',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'M',NULL,NULL,NULL,NULL,NULL,'1766',NULL,'P3417',NULL,'P3418',NULL
VJ1297,'Jan','Velingh',NULL,NULL,NULL,'PLACE48','harderwijk',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'M',NULL,NULL,NULL,NULL,NULL,'1672',NULL,'P3419',NULL,'P3420',NULL
VH1298,'Herman','Verbeek',NULL,'1698',NULL,NULL,NULL,NULL,NULL,NULL,'begr. PK 11-2',NULL,NULL,NULL,NULL,'Luthers','M','137176333',NULL,NULL,NULL,NULL,'1721','1755','P3422',NULL,'P3423',NULL
VJ1299,'Johannes','Verbeek',NULL,'1696',NULL,'PLACE1','leiden',NULL,NULL,NULL,'begr. PK 23-2-1778',NULL,NULL,NULL,NULL,NULL,'M','137176368',NULL,NULL,NULL,NULL,'1721','1778','P3424',NULL,'P3425',NULL
VJ1300,'Johannes','Verbessel',NULL,'1704',NULL,'PLACE3','utrecht',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'M','075562103',NULL,NULL,NULL,NULL,'1673','1704','P3427',NULL,'P3428',NULL
VH1301,'Hendrick','Verbiest',NULL,'1667',NULL,'PLACE129',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'M','075562146',NULL,NULL,NULL,NULL,'1652','1666','P3434',NULL,'P3435',NULL
VPA1303,'Pieter','Verduyn','Adrianus','1762',NULL,'PLACE1','leiden',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'M',NULL,NULL,NULL,NULL,NULL,'1782','1785','P3441',NULL,'P3442',NULL
VJ1304,'Jan','Vergunst',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'M','075562308',NULL,NULL,NULL,NULL,'1664',NULL,'P3444',NULL,'P3445',NULL
VGC1305,'Gillis','Verhal','Claesz',NULL,NULL,'PLACE80','enkhuizen',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'M',NULL,NULL,NULL,NULL,NULL,'1610','1611','P3446',NULL,'P3447',NULL
VVA1306,'Vrijhoevens','Verhoef Verhoeven','Abraham Cornelisz',NULL,NULL,'PLACE5','gouda',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'M',NULL,NULL,NULL,NULL,NULL,'1663','1672','P3449',NULL,'P3450',NULL
VC1307,'Chaerl','Verhouffstraeten',NULL,NULL,NULL,'PLACE62','brussel',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'M',NULL,NULL,NULL,NULL,NULL,'1662',NULL,'P3456',NULL,'P3457',NULL
VC1308,'Christiaen','Vermey',NULL,NULL,NULL,'PLACE186',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'Katholiek of Oud-Katholiek','M',NULL,NULL,NULL,NULL,NULL,'1704','1724','P3459',NULL,'P3460',NULL
VJ1309,'Joannes','Vernave',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'M',NULL,NULL,NULL,NULL,NULL,'1606',NULL,'P3463',NULL,'P3464',NULL
VJ1310,'Johannes','Verrejager',NULL,NULL,NULL,'PLACE1','leiden',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'M',NULL,NULL,NULL,NULL,NULL,'1694',NULL,'P3465',NULL,'P3466',NULL
VJ1311,'Jan','Verrijk',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'M',NULL,NULL,NULL,NULL,NULL,'1739','1751','P3468',NULL,'P3469',NULL
VVS1312,'Verwert','Verruwhert Verhart','Sijbrant','1635',NULL,'PLACE80','enkhuizen',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'M',NULL,NULL,NULL,NULL,NULL,'1661','1719','P3470',NULL,'P3471',NULL
VA1313,'Andries','Verschout Schoutenus',NULL,'1589',NULL,'PLACE187',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'M',NULL,NULL,NULL,NULL,NULL,'1573','1588','P3484',NULL,'P3485',NULL
VB1314,'Barend','van der Vies',NULL,NULL,NULL,'PLACE83','deventer',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'M',NULL,NULL,NULL,NULL,NULL,'1726',NULL,'P3487',NULL,'P3488',NULL
VJ1315,'Jacques','Vieusaert',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'M',NULL,NULL,NULL,NULL,NULL,'1594','1604','P3490',NULL,'P3491',NULL
VJ1316,'Jacob','Vieusaert',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'M',NULL,NULL,NULL,NULL,NULL,'1616',NULL,'P3494',NULL,'P3495',NULL
VD1317,'Daniel','Vijgh',NULL,'1748',NULL,'PLACE38','rotterdam',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'Remonstrants','M','13823809X',NULL,NULL,NULL,NULL,'1769','9317','P3497',NULL,'P3498',NULL
VAV1318,'Abraham','Vijver Vivere','van den','1597',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'M',NULL,NULL,NULL,NULL,NULL,'1622','1635','P3500',NULL,'P3501',NULL
VMV1319,'Maerten','Vijver Vivere','van den','1609',NULL,'PLACE10','antwerpen',NULL,NULL,NULL,'begr. 21-6',NULL,NULL,NULL,NULL,NULL,'M',NULL,NULL,NULL,NULL,NULL,'1599','1609','P3503',NULL,'P3504',NULL
VJ1320,'Jeremias','Villiers',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'M',NULL,NULL,NULL,NULL,NULL,NULL,'1622','P3505',NULL,'P3506',NULL
VJ1321,'Johannes','van der Vin',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'M',NULL,NULL,NULL,NULL,NULL,'1717',NULL,'P3507',NULL,'P3508',NULL
VJP1322,'Jacob','Vinck','Pietersz de',NULL,NULL,'PLACE1','leiden',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'M',NULL,NULL,NULL,NULL,NULL,'1666','1674','P3509',NULL,'P3510',NULL
VJD1323,'Johannes','Vinck','de','1609',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'M',NULL,NULL,NULL,NULL,NULL,'1628','1631','P3515',NULL,'P3516',NULL
VAD1324,'Anthonij','Vink','de','1726',NULL,'PLACE1','leiden',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'M',NULL,NULL,NULL,NULL,NULL,'1751',NULL,'P3517',NULL,'P3518',NULL
VKC1325,'Krijn','Visser Visscher','Crijn, Quirinus','1708',NULL,'PLACE1','leiden',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'M',NULL,NULL,NULL,NULL,NULL,'1730','1764','P3520','Dirk Visser','P3521','en Johanna Weeninck'
VJD1326,'Johannes','Vivi Vivien','du de','1655',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'M',NULL,NULL,NULL,NULL,NULL,'1678','1727','P3527',NULL,'P3528',NULL
VP1327,'P','Vlackerius',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'M',NULL,NULL,NULL,NULL,NULL,'1659',NULL,'P3530',NULL,'P3531',NULL
VW1328,'Wilhelmina','Vlasvelt',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'F',NULL,NULL,NULL,NULL,NULL,'1796',NULL,'P3532',NULL,'P3533',NULL
VJ1329,'Jasper','van der Vloet',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'M',NULL,NULL,NULL,NULL,NULL,'1651',NULL,'P3534',NULL,'P3535',NULL
VM1330,'Matthijs','van der Vloedt',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'M',NULL,NULL,NULL,NULL,NULL,'1651',NULL,'P3536',NULL,'P3537',NULL
VHD1331,'Hendrik','Vogel','de','1728',NULL,NULL,NULL,NULL,NULL,NULL,'begr. 29-10 buiten Leiden',NULL,NULL,NULL,NULL,NULL,'M',NULL,NULL,NULL,NULL,NULL,'16951727',NULL,'P3538',NULL,'P3539',NULL
VHD1332,'Hieronymus','Vogel','de','1604',NULL,NULL,NULL,NULL,NULL,NULL,'begr. PK 13-8-1648',NULL,NULL,NULL,NULL,NULL,'M',NULL,NULL,NULL,NULL,NULL,'1636','1648','P3542',NULL,'P3543',NULL
VPD1333,'Pieter','Vogel','de','1590',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'M',NULL,NULL,NULL,NULL,NULL,'1635',NULL,'P3546',NULL,'P3547',NULL
VA1334,'Anthony','Vogelpoel',NULL,'23',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'M',NULL,NULL,NULL,NULL,NULL,'1705',NULL,'P3548',NULL,'P3549',NULL
VAA1335,'Alida','Voorden','Aaltje van der','1724',NULL,'PLACE1','leiden',NULL,NULL,NULL,'begr. 9-4 buiten Leiden',NULL,NULL,NULL,NULL,NULL,'M',NULL,NULL,NULL,NULL,NULL,'1789','1793','P3551',NULL,'P3552',NULL
VJ1336,'Jacob','Voorn',NULL,NULL,NULL,'PLACE1','leiden',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'M',NULL,NULL,NULL,NULL,NULL,'1653','1692','P3553',NULL,'P3554',NULL
VJ1337,'Johannes','Voorn',NULL,'1672',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'M','298880393',NULL,NULL,NULL,NULL,'1693',NULL,'P3563',NULL,'P3564',NULL
VJD1338,'Johannes','Vos','de',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'M',NULL,NULL,NULL,NULL,NULL,'1765',NULL,'P3565',NULL,'P3566',NULL
VRJ1339,'Roelof','Vos','Jansz de',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'M',NULL,NULL,NULL,NULL,NULL,'1638',NULL,'P3568',NULL,'P3569',NULL
